user_id,kp_id,question_id,difficulty,type,recent_correct_rate,recent_attempts,recent_avg_duration_ms,is_correct
29,2,196,0.24,mcq,0.667,3,13587,1
29,9,234,0.56,blank,0.667,3,16949,0
29,5,166,0.53,blank,1.000,3,12821,1
29,1,162,0.71,mcq,1.000,1,12955,1
29,12,92,0.42,mcq,1.000,2,12953,1
29,6,292,0.22,mcq,0.667,9,13634,1
29,1,33,0.50,mcq,1.000,2,16989,1
29,2,48,0.50,blank,0.750,4,13950,0
29,6,253,0.61,mcq,0.700,10,13158,0
29,7,80,0.24,mcq,1.000,3,12140,1
29,9,134,0.60,mcq,0.500,4,18199,1
29,4,116,0.47,mcq,0.500,4,16430,1
29,8,71,0.57,blank,0.333,3,19849,1
29,9,262,0.37,mcq,0.600,5,16966,1
29,5,21,0.18,mcq,1.000,4,14261,1
29,4,42,0.35,mcq,0.600,5,16783,1
29,10,78,0.61,mcq,0.400,5,16857,1
29,9,192,0.70,mcq,0.667,6,16761,1
29,9,101,0.19,mcq,0.714,7,16880,1
29,6,229,0.59,mcq,0.600,10,13928,1
29,10,58,0.71,mcq,0.500,6,16427,1
29,1,292,0.38,mcq,1.000,3,16118,1
29,12,156,0.44,mcq,1.000,3,13453,1
29,6,130,0.20,blank,0.600,10,14653,1
29,4,171,0.30,blank,0.667,6,16025,1
29,4,201,0.16,mcq,0.714,7,15506,1
29,10,128,0.46,mcq,0.571,7,16481,1
29,2,6,0.17,mcq,0.600,5,15147,1
29,5,82,0.59,blank,1.000,5,13683,1
29,2,191,0.57,blank,0.667,6,13887,1
29,2,62,0.40,blank,0.714,7,14245,1
29,5,105,0.58,mcq,1.000,6,13928,0
29,2,244,0.71,mcq,0.750,8,14638,1
29,3,297,0.53,blank,0.500,2,16278,0
29,12,79,0.32,mcq,1.000,4,12490,1
29,4,239,0.70,blank,0.750,8,14938,1
29,7,144,0.46,mcq,1.000,4,11859,1
29,12,140,0.41,mcq,1.000,5,12411,1
29,4,289,0.47,blank,0.778,9,15376,1
30,6,209,0.42,blank,0.000,0,0,0
30,3,76,0.30,mcq,0.000,0,0,1
30,11,222,0.45,mcq,0.000,0,0,1
30,2,239,0.15,blank,0.000,0,0,1
30,8,260,0.46,blank,0.000,0,0,1
30,11,294,0.55,mcq,1.000,1,11505,0
30,3,215,0.77,mcq,1.000,1,11410,1
30,2,131,0.68,mcq,1.000,1,7691,1
30,9,172,0.39,blank,0.000,0,0,1
30,8,203,0.67,mcq,1.000,1,9526,1
30,9,55,0.35,mcq,1.000,1,12447,1
30,4,97,0.32,mcq,0.000,0,0,0
30,12,74,0.77,mcq,0.000,0,0,1
30,2,108,0.40,mcq,1.000,2,12303,1
30,9,152,0.16,blank,1.000,2,11786,1
30,2,232,0.54,mcq,1.000,3,12122,1
30,2,154,0.30,mcq,1.000,4,14090,1
30,6,245,0.36,mcq,0.000,1,14913,1
30,11,164,0.41,mcq,0.500,2,16460,1
30,6,276,0.72,mcq,0.500,2,14648,0
30,2,252,0.24,mcq,1.000,5,14015,1
30,1,130,0.11,mcq,0.000,0,0,1
30,9,49,0.56,mcq,1.000,3,9947,1
30,8,166,0.33,mcq,1.000,2,14622,1
30,5,49,0.18,mcq,0.000,0,0,1
30,1,260,0.35,mcq,1.000,1,14752,1
30,8,275,0.55,blank,1.000,3,14590,1
30,11,90,0.43,blank,0.667,3,15454,1
30,8,57,0.42,blank,1.000,4,15018,1
30,11,3,0.64,blank,0.750,4,14652,1
30,7,23,0.50,mcq,0.000,0,0,0
30,5,118,0.52,mcq,1.000,1,9944,0
30,12,72,0.19,mcq,1.000,1,18253,1
30,3,188,0.42,mcq,1.000,2,14484,1
30,12,279,0.19,mcq,1.000,2,15410,1
30,2,35,0.41,mcq,1.000,6,13914,1
30,2,260,0.76,mcq,1.000,7,13959,1
30,4,293,0.76,blank,0.000,1,14767,1
30,3,135,0.35,mcq,1.000,3,12336,1
30,8,287,0.74,blank,1.000,5,15112,1
30,1,6,0.46,blank,1.000,2,12456,1
30,6,300,0.74,blank,0.333,3,17246,0
30,9,246,0.82,blank,1.000,4,11656,0
30,4,199,0.53,mcq,0.500,2,15006,1
30,9,66,0.30,mcq,0.800,5,13951,1
30,9,38,0.64,mcq,0.833,6,13338,0
30,10,116,0.58,mcq,0.000,0,0,1
30,5,203,0.20,blank,0.500,2,15615,1
30,1,116,0.55,blank,1.000,3,13616,1
30,12,209,0.62,mcq,1.000,3,14607,1
30,11,255,0.63,blank,0.800,5,15853,1
30,2,75,0.41,blank,1.000,8,14820,1
30,11,175,0.59,blank,0.833,6,15538,0
30,5,241,0.58,mcq,0.667,3,14981,0
30,9,287,0.15,mcq,0.714,7,14858,1
30,11,47,0.24,mcq,0.714,7,16259,1
30,12,129,0.29,mcq,1.000,4,14679,1
30,11,161,0.43,blank,0.750,8,15431,1
30,6,172,0.64,blank,0.250,4,18824,1
30,9,97,0.38,mcq,0.750,8,14388,1
30,10,186,0.53,mcq,1.000,1,18966,1
30,12,89,0.30,mcq,1.000,5,14258,1
30,2,173,0.39,mcq,1.000,9,14747,1
30,3,139,0.70,blank,1.000,4,11968,1
30,10,64,0.29,blank,1.000,2,16705,1
30,7,131,0.65,blank,0.000,1,14555,1
30,8,291,0.10,mcq,1.000,6,15874,1
30,7,56,0.47,mcq,0.500,2,12363,0
30,8,28,0.31,blank,1.000,7,15370,1
30,1,50,0.53,mcq,1.000,4,15060,1
30,12,6,0.40,mcq,1.000,6,13878,1
30,2,119,0.32,blank,1.000,10,14137,1
30,4,122,0.28,blank,0.667,3,15987,1
30,3,197,0.69,mcq,1.000,5,12459,1
30,4,139,0.42,blank,0.750,4,14523,1
30,8,85,0.55,mcq,1.000,8,15137,1
30,3,223,0.58,blank,1.000,6,13333,1
30,10,42,0.67,mcq,1.000,3,15493,1
30,7,195,0.40,mcq,0.333,3,14704,1
30,1,269,0.31,mcq,1.000,5,14798,1
